investor_slug,ticker,stock,value,value_text,portfolio_url
bruce-berkowitz-fairholme-capital-management,ET,ENERGY TRANSFER LP,2747234.0,"$2,747,234",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,EPD,ENTERPRISE PRODUCTS PARTNERS,174739824.0,"$174,739,824",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,EOG,EOG RESOURCES INC,210020.0,"$210,020",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,NRP,NATURAL RESOURCE PARTNERS LP,1252800.0,"$1,252,800",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,OXY,OCCIDENTAL PETROLEUM CORP,2841392.0,"$2,841,392",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,PGR,PROGRESSIVE CORP,5829632.0,"$5,829,632",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,JOE,ST JOE CO/THE,1153111866.0,"$1,153,111,866",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,TGT,TARGET CORP,2248250.0,"$2,248,250",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
bruce-berkowitz-fairholme-capital-management,WRB,WR BERKLEY CORP,18241718.0,"$18,241,718",https://valuesider.com/guru/bruce-berkowitz-fairholme-capital-management/portfolio
adam-wyden-adw-capital-management,TIC,ACUREN CORPORATION,11121000.0,"$11,121,000",https://valuesider.com/guru/adam-wyden-adw-capital-management/portfolio
adam-wyden-adw-capital-management,APG,API GROUP CORP,56705529.0,"$56,705,529",https://valuesider.com/guru/adam-wyden-adw-capital-management/portfolio
adam-wyden-adw-capital-management,GFL,GFL ENVIRONMENTAL INC,43379500.0,"$43,379,500",https://valuesider.com/guru/adam-wyden-adw-capital-management/portfolio
adam-wyden-adw-capital-management,PAR,PAR TECHNOLOGY CORP,21667468.0,"$21,667,468",https://valuesider.com/guru/adam-wyden-adw-capital-management/portfolio
adam-wyden-adw-capital-management,SCHL,SCHOLASTIC CORP,1007420.0,"$1,007,420",https://valuesider.com/guru/adam-wyden-adw-capital-management/portfolio
carl-icahn-icahn-capital-management,AEP,AMERICAN ELECTRIC POWER,138983143.0,"$138,983,143",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,BLCO,BAUSCH + LOMB CORP,59780000.0,"$59,780,000",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,CZR,CAESARS ENTERTAINMENT INC,57074150.0,"$57,074,150",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,CTRI,CENTURI HOLDINGS INC,361985111.0,"$361,985,111",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,CVI,CVR ENERGY INC,1791445902.0,"$1,791,445,902",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,UAN,CVR PARTNERS LP,426838085.0,"$426,838,085",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,SATS,ECHOSTAR CORP-A,364638715.0,"$364,638,715",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,IEP,ICAHN ENTERPRISES LP,4147974070.0,"$4,147,974,070",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,IFF,INTL FLAVORS & FRAGRANCES,288092250.0,"$288,092,250",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,JBLU,JETBLUE AIRWAYS CORP,152978894.0,"$152,978,894",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,MNRO,MONRO INC,101774603.0,"$101,774,603",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,SD,SANDRIDGE ENERGY INC,70873874.0,"$70,873,874",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
carl-icahn-icahn-capital-management,SWX,SOUTHWEST GAS HOLDINGS INC,482728972.0,"$482,728,972",https://valuesider.com/guru/carl-icahn-icahn-capital-management/portfolio
norbert-lou-punch-card-management,BRK.A,BERKSHIRE HATHAWAY INC CL-A,109446000.0,"$109,446,000",https://valuesider.com/guru/norbert-lou-punch-card-management/portfolio
norbert-lou-punch-card-management,CROX,CROCS INC,50847626.0,"$50,847,626",https://valuesider.com/guru/norbert-lou-punch-card-management/portfolio
norbert-lou-punch-card-management,SGOV,ISHARES 0-3 MONTH TREASURY B,56815080.0,"$56,815,080",https://valuesider.com/guru/norbert-lou-punch-card-management/portfolio
norbert-lou-punch-card-management,PYPL,PAYPAL HOLDINGS INC,36715591.0,"$36,715,591",https://valuesider.com/guru/norbert-lou-punch-card-management/portfolio
norbert-lou-punch-card-management,PDD,PINDUODUO INC-ADR,47057304.0,"$47,057,304",https://valuesider.com/guru/norbert-lou-punch-card-management/portfolio
clifford-sosin-cas-investment-partners,COF,CAPITAL ONE FINANCIAL CORP,141568535.0,"$141,568,535",https://valuesider.com/guru/clifford-sosin-cas-investment-partners/portfolio
clifford-sosin-cas-investment-partners,CDLX,CARDLYTICS INC,5977777.0,"$5,977,777",https://valuesider.com/guru/clifford-sosin-cas-investment-partners/portfolio
clifford-sosin-cas-investment-partners,CVNA,CARVANA CO,1945596604.0,"$1,945,596,604",https://valuesider.com/guru/clifford-sosin-cas-investment-partners/portfolio
clifford-sosin-cas-investment-partners,HGV,HILTON GRAND VACATIONS INC,237952755.0,"$237,952,755",https://valuesider.com/guru/clifford-sosin-cas-investment-partners/portfolio
clifford-sosin-cas-investment-partners,SWIM,LATHAM GROUP INC,5984221.0,"$5,984,221",https://valuesider.com/guru/clifford-sosin-cas-investment-partners/portfolio
dennis-hong-shawspring-partners,BABA,ALIBABA GROUP HOLDING-SP ADR,55429960.0,"$55,429,960",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,AMZN,AMAZONCOM INC,27337859.0,"$27,337,859",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,BLND,BLEND LABS INC-A,27433261.0,"$27,433,261",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,BRZE,BRAZE INC-A,50509341.0,"$50,509,341",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,CSGP,COSTAR GROUP INC,64386133.0,"$64,386,133",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,INTU,INTUIT INC,33598605.0,"$33,598,605",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,FWONK,LIBERTY MEDIA CORP-LIB-NEW-C,36628875.0,"$36,628,875",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,MNDY,MONDAYCOM LTD,37474190.0,"$37,474,190",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,OKTA,OKTA INC,76391143.0,"$76,391,143",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,PCOR,PROCORE TECHNOLOGIES INC,49574929.0,"$49,574,929",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
dennis-hong-shawspring-partners,FOUR,SHIFT4 PAYMENTS INC-CLASS A,72343777.0,"$72,343,777",https://valuesider.com/guru/dennis-hong-shawspring-partners/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,GOOGL,ALPHABET INC-CL A,142699000.0,"$142,699,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,GOOG,ALPHABET INC-CL C,146246000.0,"$146,246,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,AMZN,AMAZONCOM INC,144412000.0,"$144,412,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,AAPL,APPLE INC,386432000.0,"$386,432,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,BRK.B,BERKSHIRE HATHAWAY INC CL-B,42531000.0,"$42,531,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,CPRT,COPART INC,13685000.0,"$13,685,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,COST,COSTCO WHOLESALE CORP,193215000.0,"$193,215,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,MKL,MARKEL CORP,57133000.0,"$57,133,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,META,META PLATFORMS INC-CLASS A,264338000.0,"$264,338,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,MSFT,MICROSOFT CORP,57883000.0,"$57,883,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,PYPL,PAYPAL HOLDINGS INC,22185000.0,"$22,185,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
frederick-shad-rowe-greenbrier-partners-capital-management,SPOT,SPOTIFY TECHNOLOGY SA,20659000.0,"$20,659,000",https://valuesider.com/guru/frederick-shad-rowe-greenbrier-partners-capital-management/portfolio
triple-frond-partners,GOOG,ALPHABET INC-CL C,110915000.0,"$110,915,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,AMZN,AMAZONCOM INC,110455000.0,"$110,455,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,ASML,ASML HOLDING NV-NY REG SHS,114238000.0,"$114,238,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,CCCS,CCC INTELLIGENT SOLUTIONS HO,38200000.0,"$38,200,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,CHTR,CHARTER COMMUNICATIONS INC-A,32090000.0,"$32,090,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,ILMN,ILLUMINA INC,49075000.0,"$49,075,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,LRCX,LAM RESEARCH CORP,50563000.0,"$50,563,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,LYV,LIVE NATION ENTERTAINMENT IN,36460000.0,"$36,460,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,META,META PLATFORMS INC-CLASS A,64277000.0,"$64,277,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,MSFT,MICROSOFT CORP,170478000.0,"$170,478,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,TDG,TRANSDIGM GROUP INC,138163000.0,"$138,163,000",https://valuesider.com/guru/triple-frond-partners/portfolio
triple-frond-partners,TRU,TRANSUNION,47261000.0,"$47,261,000",https://valuesider.com/guru/triple-frond-partners/portfolio
sarah-ketterer-causeway-capital-management,QFIN,360 DIGITECH INC,25178876.0,"$25,178,876",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ALK,ALASKA AIR GROUP INC,72156251.0,"$72,156,251",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BABA,ALIBABA GROUP HOLDING-SP ADR,176342922.0,"$176,342,922",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ALLY,ALLY FINANCIAL INC,27212492.0,"$27,212,492",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GOOG,ALPHABET INC-CL C,116106220.0,"$116,106,220",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ADI,ANALOG DEVICES INC,71333835.0,"$71,333,835",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,AU,ANGLOGOLD ASHANTI PLC,37559428.0,"$37,559,428",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BUD,ANHEUSER-BUSCH INBEV-SPN ADR,44914007.0,"$44,914,007",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,AAPL,APPLE INC,244130.0,"$244,130",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,APTV,APTIV PLC,50875312.0,"$50,875,312",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,MT,ARCELORMITTAL-NY REGISTERED,17537563.0,"$17,537,563",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,AZN,ASTRAZENECA PLC-SPONS ADR,92931891.0,"$92,931,891",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,AXS,AXIS CAPITAL HOLDINGS LTD,77235634.0,"$77,235,634",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BTG,B2GOLD CORP,426011.0,"$426,011",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BCS,BARCLAYS PLC-SPONS ADR,95452949.0,"$95,452,949",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,B,BARRICK MINING CORP,264486969.0,"$264,486,969",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BIIB,BIOGEN INC,91708545.0,"$91,708,545",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BA,BOEING CO/THE,32986712.0,"$32,986,712",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BAH,BOOZ ALLEN HAMILTON HOLDINGS,33434560.0,"$33,434,560",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BXP,BOSTON PROPERTIES INC,18357845.0,"$18,357,845",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BP,BP PLC-SPONS ADR,56980805.0,"$56,980,805",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BTI,BRITISH AMERICAN TOB-SP ADR,27355283.0,"$27,355,283",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,AVGO,BROADCOM INC,286225.0,"$286,225",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CP,CANADIAN PACIFIC KANSAS CITY,928556747.0,"$928,556,747",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CCL,CARNIVAL CORP,1036673696.0,"$1,036,673,696",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CARR,CARRIER GLOBAL CORP,97692043.0,"$97,692,043",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CLS,CELESTICA INC,21711724.0,"$21,711,724",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CGAU,CENTERRA GOLD INC,18016291.0,"$18,016,291",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,C,CITIGROUP INC COM NEW,81384872.0,"$81,384,872",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CFG,CITIZENS FINANCIAL GROUP,59238608.0,"$59,238,608",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,CTSH,COGNIZANT TECH SOLUTIONS-A,128845979.0,"$128,845,979",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,FIX,COMFORT SYSTEMS USA INC,226789.0,"$226,789",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,BAP,CREDICORP LTD,69460888.0,"$69,460,888",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,DB,DEUTSCHE BANK AG-REGISTERED,551670976.0,"$551,670,976",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,DEO,DIAGEO PLC-SPONSORED ADR,41865780.0,"$41,865,780",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EFXT,ENERFLEX LTD,1133555.0,"$1,133,555",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,RE,EVEREST RE GROUP LTD,80954840.0,"$80,954,840",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,FINV,FINVOLUTION GROUP-ADR,14444878.0,"$14,444,878",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,FSM,FORTUNA MINING CORP,8474045.0,"$8,474,045",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,G,GENPACT LTD,97499333.0,"$97,499,333",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GGB,GERDAU SA -SPON ADR,26787308.0,"$26,787,308",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GFI,GOLD FIELDS LTD-SPONS ADR,70776178.0,"$70,776,178",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GRP.U,GRANITE REAL ESTATE INVESTME,1412750.0,"$1,412,750",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GPK,GRAPHIC PACKAGING HOLDING CO,68200052.0,"$68,200,052",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,GSK,GSK PLC-SPON ADR,1662321.0,"$1,662,321",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,HDB,HDFC BANK LTD-ADR,15430075.0,"$15,430,075",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,MOMO,HELLO GROUP INC -SPN ADR,5825550.0,"$5,825,550",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,IBN,ICICI BANK LTD-SPON ADR,14216388.0,"$14,216,388",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,INFY,INFOSYS LTD-SP ADR,44234907.0,"$44,234,907",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ING,ING GROEP NV-SPONSORED ADR,27496176.0,"$27,496,176",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,IR,INGERSOLL-RAND INC,47276237.0,"$47,276,237",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,INMD,INMODE LTD,1055168.0,"$1,055,168",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ACWI,ISHARES MSCI ACWI ETF,1547207.0,"$1,547,207",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EWZ,ISHARES MSCI BRAZIL ETF,438426.0,"$438,426",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EFA,ISHARES MSCI EAFE ETF,7970908.0,"$7,970,908",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,INDA,ISHARES MSCI INDIA ETF,20874380.0,"$20,874,380",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SMIN,ISHARES MSCI INDIA SMALL-CAP,32087082.0,"$32,087,082",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EZA,ISHARES MSCI SOUTH AFRICA ET,1548000.0,"$1,548,000",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EWY,ISHARES MSCI SOUTH KOREA ETF,10771976.0,"$10,771,976",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,EWT,ISHARES MSCI TAIWAN ETF,12092364.0,"$12,092,364",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,URTH,ISHARES MSCI WORLD ETF,1974921.0,"$1,974,921",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,ITRN,ITURAN LOCATION AND CONTROL,879081.0,"$879,081",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,JBS,JBS NV-A,302733.0,"$302,733",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,JLL,JONES LANG LASALLE INC,20005257.0,"$20,005,257",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,YY,JOYY INC-ADR,52624041.0,"$52,624,041",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PHG,KONINKLIJKE PHILIPS NVR- NY,59536221.0,"$59,536,221",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,KEP,KOREA ELEC POWER CORP-SP ADR,184835.0,"$184,835",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,LYV,LIVE NATION ENTERTAINMENT IN,63713601.0,"$63,713,601",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,MMYT,MAKEMYTRIP LTD,5597217.0,"$5,597,217",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,MRK,MERCK & CO INC,109956449.0,"$109,956,449",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,META,META PLATFORMS INC-CLASS A,72864181.0,"$72,864,181",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,MSFT,MICROSOFT CORP,466693.0,"$466,693",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,TIGO,MILLICOM INTL CELLULAR SA,11972268.0,"$11,972,268",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,NGG,NATIONAL GRID PLC-SP ADR,54878695.0,"$54,878,695",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,NWG,NATWEST GROUP PLC -SPON ADR,27777120.0,"$27,777,120",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,NVS,NOVARTIS AG-SPONSORED ADR,266788.0,"$266,788",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,NVO,NOVO-NORDISK A/S-SPONS ADR,50567080.0,"$50,567,080",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,NVDA,NVIDIA CORP,700867.0,"$700,867",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PAGS,PAGSEGURO DIGITAL LTD-CL A,38998205.0,"$38,998,205",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PFE,PFIZER INC,52083825.0,"$52,083,825",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PDD,PINDUODUO INC-ADR,42095017.0,"$42,095,017",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PDS,PRECISION DRILLING CORP COM NEW,236462.0,"$236,462",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PUK,PRUDENTIAL PLC-ADR,46957340.0,"$46,957,340",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,PBYI,PUMA BIOTECHNOLOGY INC,79195.0,"$79,195",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,RELX,RELX PLC - SPON ADR,48074714.0,"$48,074,714",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,RNR,RENAISSANCERE HOLDINGS LTD,200186.0,"$200,186",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SNY,SANOFI-ADR,51559385.0,"$51,559,385",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SAP,SAP SE-SPONSORED ADR,60909191.0,"$60,909,191",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SHG,SHINHAN FINANCIAL GROUP-ADR,31094467.0,"$31,094,467",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SNN,SMITH & NEPHEW PLC -SPON ADR,19811070.0,"$19,811,070",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SW,SMURFIT WESTROCK PLC,739868443.0,"$739,868,443",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
sarah-ketterer-causeway-capital-management,SMFG,SUMITOMO MITSUI-SPONS ADR,22756711.0,"$22,756,711",https://valuesider.com/guru/sarah-ketterer-causeway-capital-management/portfolio
